symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,amount,pamount,samount,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
BCHSV-BTC,2019-08-18T23:21:48,2019-08-18T23:24:11,1566170508,1566170651,0.013207,0.013222,0.013222,0.013207,82.76265801,33.56934641,49.1933116,1.09394406200607,0.44371650622698,0.65022755577909,100,-1,-1,-1,-1,-1,-1,-1,-1,0.06054184955349876,0.05297010972379918,-1,57.44448325776748,52.64778807321535,0,0.013209599999999998,0.013214900000000002,0,0,0,0.013244,0.03804701,0.013251,0.3747542,0.013254,0.37566703,0.013263,0.07609401,0.013265,1.23749999,0.0132,10,0.013199,13.21375042,0.013198,3.78833188,0.013192,3.79023175,0.01315,17
BCHSV-BTC,2019-08-18T23:24:11,2019-08-18T23:25:49,1566170651,1566170749,0.013222,0.013216,0.013223,0.013216,95.58978783,38.40684638,57.18294145,1.26400638087522,0.50785464675315,0.75615173412207,100,0.01323401742422541,0.01320028257577459,0.01321715,-1,-1,-1,-1,-1,0.03784724850503214,0,-0.04537891393131949,51.062045215545574,49.22598050300637,0,0.01321,0.013215000000000001,0.01321715,0,0,0.013234,1.76,0.013235,10,0.013236,0.3747542,0.013239,0.37566703,0.013244,0.03804701,0.013199,13.21375042,0.013194,10,0.013193,1.7416,0.013184,3.79248795,0.013177,3.79453345
BCHSV-BTC,2019-08-18T23:25:49,2019-08-18T23:28:00,1566170749,1566170880,0.013216,0.01321,0.01321,0.013202,95.07031839,34.2839642,60.78635419,1.25630096623865,0.4530820087507,0.80321895748795,100,0.013233537936896514,0.013199562063103484,0.013216469047619049,-1,-1,-1,-1,-1,0.12126724268605922,-0.15871816189252655,-0.06808381874574725,45.05498023332677,45.96680089963306,0,0.013209799999999999,0.013214400000000001,0.013216549999999999,0,0,0.013225,10,0.013228,0.23172704,0.013229,1.76,0.013234,0.3747542,0.013236,0.37566703,0.013195,1.7416,0.01318,3.79349251,0.013173,3.79553859,0.013149,0.00979837,0.01313,17
BCHSV-BTC,2019-08-18T23:28:00,2019-08-18T23:30:02,1566170880,1566171002,0.01321,0.013199,0.013199,0.013193,100.28750559,40.86774336,59.41976223,1.32376360219403,0.53945709280507,0.78430650938896,100,0.013234123906428107,0.013196976093571896,0.013214805328798188,-1,-1,-1,-1,-1,-0.06057393806314324,-0.20414335399969188,-0.16640193631343658,35.79162664823623,40.59175974910837,0,0.0132108,0.013211200000000001,0.013215550000000001,0,0,0.013215,10,0.013219,0.70870362,0.01322,0.3747542,0.013222,0.37566703,0.013226,16,0.013184,1.7416,0.013173,28.76115898,0.013169,3.79679695,0.013162,3.79870106,0.013149,0.00979837
BCHSV-BTC,2019-08-18T23:30:02,2019-08-18T23:32:02,1566171002,1566171122,0.013199,0.013205,0.013205,0.013195,92.73031165,27.1590395,65.57127215,1.22438012019696,0.35859916669479,0.86578095350217,100,0.013233690696924878,0.013195809303075127,0.013213871487960265,-1,-1,-1,-1,-1,-0.12857358947208936,-0.06054643154469886,-0.06810958074769433,43.40756824699154,44.4564798022303,0,0.0132104,0.013209100000000001,0.013214750000000003,0,0,0.013232,0.15666306,0.013233,0.3747542,0.013235,0.03804701,0.013236,0.37566703,0.013241,16,0.013189,2.25,0.013188,1.7416,0.013185,10,0.01318,3.79349251,0.013174,3.79539496
BCHSV-BTC,2019-08-18T23:32:02,2019-08-18T23:34:14,1566171122,1566171254,0.013205,0.013196,0.013204,0.013196,103.26224128,43.51798527,59.74425601,1.36338580621943,0.57455009394214,0.78883571227729,100,0.013234482740971575,0.01319321725902843,0.013212169441487858,-1,-1,-1,-1,-1,-0.15133171912833626,-0.13621916149538865,-0.09841774547657549,35.770459690356276,40.179335325652474,0,0.0132052,0.0132074,0.013213850000000003,0,0,0.013207,1.76,0.01321,10,0.01322,0.3747542,0.013223,0.37566703,0.013235,0.03804701,0.013188,1.7416,0.013176,14.71986977,0.013171,3.7960781,0.013164,3.79812567,0.013149,0.00979837
BCHSV-BTC,2019-08-18T23:34:14,2019-08-18T23:37:04,1566171254,1566171424,0.013196,0.013226,0.013226,0.013184,95.21861269,45.4557808,49.76283189,1.25813771450803,0.60065681351696,0.65748090099107,100,0.013235857504578756,0.013193542495421247,0.013213486637536633,-1,-1,-1,-1,-1,0.12112036336109303,0.11354174551509641,0.09838795126011597,62.30125938105478,55.68358560308256,51.00000000000016,0.013207199999999999,0.013208599999999997,0.013214700000000001,0,0,0.013235,0.01244701,0.013259,0.07609401,0.013264,2.1347542,0.013268,0.37566703,0.013275,1.23749999,0.013226,1.7416,0.013218,10,0.013209,3.78532799,0.013202,3.78736936,0.013177,17
BCHSV-BTC,2019-08-18T23:37:04,2019-08-18T23:39:46,1566171424,1566171586,0.013226,0.013285,0.013285,0.013226,94.79872916,33.53697104,61.26175812,1.25842437365724,0.44513892651021,0.81328544714703,100,0.013255497311730825,0.01318110268826918,0.013220297433961716,-1,-1,4.577164974534434e-06,-1,-1,0.6515645124630598,0.6897074427770127,0.43090414272754574,80.9103574857508,71.5200464313741,62.533244680851396,0.0132222,0.013215999999999997,0.013218300000000002,0,0,0.0133,1.76,0.013305,0.3747542,0.013309,0.37566703,0.013318,18.70500888,0.013319,1.23749999,0.013271,0.51939998,0.013253,3.77279191,0.013249,13.76772269,0.013246,3.77468398,0.013178,15.07159005
BCHSV-BTC,2019-08-18T23:39:46,2019-08-18T23:42:03,1566171586,1566171723,0.013285,0.013303,0.013303,0.013281,91.26221322,30.22053321,61.04168001,1.21310548829874,0.4016425334355,0.81146295486324,100,0.013274427380614157,0.013169672619385848,0.013228173868822505,-1,-1,1.0665885155965865e-05,-1,-1,0.7421431276031872,0.7268872567577845,0.5669791351678289,83.83216778879661,74.54722293687206,65.14495481927756,0.013243,0.013226899999999996,0.013222050000000003,0,0,0.013316,0.00374755,0.01332,1.76375667,0.01333,1.04679793,0.013336,2.70500888,0.013337,1.23749999,0.01329,0.19262834,0.013283,1.6983,0.013277,0.3728183,0.013274,0.37287037,0.013257,3.77156136
BCHSV-BTC,2019-08-18T23:42:03,2019-08-18T23:44:24,1566171723,1566171864,0.013303,0.0133,0.0133,0.013293,85.00224583,42.87138359,42.13086224,1.13076666792576,0.57034371709181,0.56042295083395,100,0.013288097658082589,0.013163202341917412,0.01323501445274417,-1,-1,1.5075385182377124e-05,-1,-1,0.7881176113973926,0.5899258811072452,0.5747126436781584,81.34216438720061,73.13385816335827,64.36466035120156,0.013262000000000001,0.013236199999999998,0.01322565,0,0,0.013309,1.76,0.013315,0.00374755,0.013319,0.03553656,0.01332,0.00375667,0.013331,1.08303127,0.013291,0.15602901,0.01328,1.6983,0.013276,0.37284663,0.013274,0.37287037,0.013255,3.77212872
BCHSV-BTC,2019-08-18T23:44:24,2019-08-18T23:46:32,1566171864,1566171992,0.0133,0.013299,0.013299,0.013297,108.41213248,43.54170453,64.87042795,1.44196850388587,0.57914527227505,0.86282323161082,100,0.01329953529781786,0.013159264702182137,0.013241108314387583,-1,-1,1.8278550329195453e-05,-1,-1,0.5519431422954797,0.6280266343825647,0.6356413166855902,80.38709359857955,72.63310384550664,64.09761699629635,0.013282600000000002,0.013243899999999998,0.013229399999999999,0,0,0.013315,10,0.013316,0.00374755,0.013319,0.00375667,0.013329,1.08303127,0.013336,1.23749999,0.013289,0.15602901,0.013281,1.6983,0.013277,0.3728183,0.013274,0.37288453,0.013257,18.85807264
BCHSV-BTC,2019-08-18T23:46:32,2019-08-18T23:48:52,1566171992,1566172132,0.013299,0.013297,0.013297,0.013296,97.95552221,41.17630236,56.77921985,1.30275727236855,0.54762134308087,0.75513592928768,100,0.01330915844301861,0.013157841556981392,0.013246431332064957,-1,-1,2.0420305924801277e-05,-1,-1,0.09032743695897522,0.6585919757759293,0.6128934624697296,78.18392097462981,71.56400123813393,63.54738558080818,0.013296800000000003,0.013251999999999996,0.0132335,0,0,0.013308,10,0.013315,0.00374755,0.013318,0.00375667,0.013328,2.70500888,0.013329,1.08303127,0.013289,0.15602901,0.013276,0.37284663,0.013273,0.37291286,0.013256,3.77198686,0.013208,17
BCHSV-BTC,2019-08-18T23:48:52,2019-08-18T23:51:14,1566172132,1566172274,0.013297,0.013295,0.013297,0.013295,103.27778049,29.99931656,73.27846393,1.37337674338409,0.39891840773349,0.9744583356506,100,0.013317180734350061,0.013157719265649941,0.013251056919487341,-1,-1,2.170606536950996e-05,-1,-1,-0.06013681124559168,0.7273278278657387,0.48371249338674194,75.6944476902406,70.43303472167486,62.983213333132966,0.013298800000000003,0.013260499999999998,0.013237450000000001,0,0,0.013309,0.00374755,0.013315,49.83602411,0.013321,1.08303127,0.013331,2.70500888,0.013332,1.23749999,0.013281,0.15602901,0.013273,1.6983,0.01327,0.74601455,0.013253,3.77283817,0.013236,17
BCHSV-BTC,2019-08-18T23:51:14,2019-08-18T23:53:23,1566172274,1566172403,0.013295,0.013252,0.013252,0.01325,99.08562129,44.88641475,54.19920654,1.31574873111611,0.59569983170838,0.72004889940773,100,0.013318416206116157,0.013158583793883844,0.013251146736679022,-1,-1,1.903586475930294e-05,-1,-1,-0.3609022556390935,0.355925785687241,0.19658248903674566,41.55601305935966,51.38601303385622,52.522098559536055,0.013288600000000003,0.013265799999999998,0.0132385,0,0,0.013264,0.00374755,0.013265,10,0.013266,0.00375667,0.013279,2.70500888,0.01328,1.08303127,0.01324,0.15602901,0.013224,0.37431118,0.013221,0.37439199,0.013208,3.785654,0.013207,0.01055
BCHSV-BTC,2019-08-18T23:53:23,2019-08-18T23:55:44,1566172403,1566172544,0.013252,0.013259,0.013259,0.013252,91.83131087,39.38057515,52.45073572,1.218536614122,0.52248849949778,0.69604811462422,100,0.013320327989498367,0.013159972010501635,0.013251894666519116,-1,-1,1.7285298870857446e-05,-1,-1,-0.3007744943228822,0.4774173992118866,0.34814198138196595,46.2881822089738,53.61372148210673,53.82488762281288,0.013280400000000003,0.013271199999999997,0.013240150000000001,0,0,0.013279,0.00374755,0.013282,0.00375667,0.013292,1.08303127,0.013298,16,0.013299,1.23749999,0.013252,0.15602901,0.01324,1.6983,0.013239,0.37388344,0.013236,0.37394988,0.013219,3.78237057
BCHSV-BTC,2019-08-18T23:55:44,2019-08-18T23:57:37,1566172544,1566172657,0.013259,0.013247,0.013247,0.013245,94.69019249,29.60131646,65.08887603,1.2554472252757,0.39245806110681,0.86298916416889,100,0.01332108957344661,0.013162610426553397,0.01325142850780301,-1,-1,1.4759524469701649e-05,1.575600500402735e-05,-9.964805343257016e-07,-0.37602466721816724,0.1587781642219884,0.24973512940820375,39.67902778299577,49.38181621413682,51.30650544907301,0.01327,0.013276299999999996,0.013241850000000003,0,0,0.013262,0.00375667,0.013271,48.09818988,0.013272,1.08303127,0.01334,2.70500888,0.013341,16,0.013233,1.6983,0.013232,0.15602901,0.013219,10,0.013216,0.37452054,0.013207,0.01055
BCHSV-BTC,2019-08-18T23:57:37,2019-08-18T23:59:45,1566172657,1566172785,0.013247,0.01325,0.01325,0.013247,92.66618618,43.7224857,48.94370048,1.22784968890477,0.57932484398027,0.6485248449245,100,0.013321906693004497,0.013165393306995505,0.01325129245944082,-1,-1,1.2851757922134263e-05,1.5175155587648733e-05,-2.32339766551447e-06,-0.33847311019180065,-0.2634550244636832,0.295208538339256,42.15673413291772,50.44852323891265,51.89367576673192,0.0132606,0.0132787,0.013243650000000001,0,0,0.013263,0.00374755,0.013266,0.00375667,0.013277,1.08303127,0.013282,47.75053976,0.013283,1.23749999,0.013237,0.15602901,0.013231,1.6983,0.013229,10,0.013224,0.37432546,0.013221,0.37439199
BCHSV-BTC,2019-08-18T23:59:45,2019-08-19T00:04:43,1566172785,1566173083,0.01325,0.01332,0.01332,0.013237,89.85002304,38.76537106,51.08465198,1.19159915865282,0.51388483614666,0.67771432250616,100,0.013332514387248248,0.013165685612751759,0.01325783603473217,-1,-1,1.679465583589307e-05,1.54990556372976e-05,1.2956001985954684e-06,0.5131300935707844,0.12779072389686277,0.9549795361527919,73.09753688577325,67.74871627167198,62.81200342160641,0.013265599999999999,0.0132822,0.013249100000000003,0,0,0.013319,0.00935962,0.013333,1.76374755,0.013336,0.00375667,0.013342,0.13166142,0.013345,0.0336669,0.013307,0.15602901,0.013302,1.6983,0.013293,0.37235154,0.01329,0.37241768,0.013274,3.76674563
BCHSV-BTC,2019-08-19T00:04:43,2019-08-19T00:08:19,1566173083,1566173299,0.01332,0.013319,0.013319,0.013305,126.32381348,83.56875234,42.75506114,1.68317228125614,1.11392337637372,0.56924890488242,100,0.013340035949247799,0.01317066405075221,0.013263661174281486,-1,-1,1.9612656698969957e-05,1.6321775849632073e-05,3.2908808493378844e-06,0.45252281469190203,0.14285714285714227,0.8480351328840711,72.43333446199127,67.38208516143368,62.600208717714544,0.013279,0.013283799999999998,0.013255350000000004,0,0,0.013335,10,0.013339,0.01083031,0.013345,16,0.013346,0.012375,0.013368,44.41216729,0.013304,1.76,0.013299,2.47656027,0.013298,0.15602901,0.013286,0.37629697,0.013284,1.31737428
BCHSV-BTC,2019-08-19T00:08:19,2019-08-19T00:10:21,1566173299,1566173421,0.013319,0.013325,0.013325,0.013315,94.86655267,46.38243393,48.48411874,1.26367819213649,0.61785464454294,0.64582354759355,100,0.013348055241777212,0.013174444758222792,0.01326950296720706,-1,-1,2.2075618552389736e-05,1.7472544390183606e-05,4.603074162206131e-06,0.5888125613346413,0.1955034213098728,0.7790046891544447,74.1260827903208,68.49793828325657,63.37342922776203,0.013292199999999999,0.013286299999999997,0.013261250000000002,0,0,0.013337,0.22047006,0.013345,10,0.013347,0.01083031,0.013349,0.9611,0.013354,0.012375,0.013313,1.76,0.013307,2.47656027,0.013294,1.6924683,0.013291,0.37616022,0.013274,15.06704836
BCHSV-BTC,2019-08-19T00:10:21,2019-08-19T00:12:37,1566173421,1566173557,0.013325,0.013338,0.013338,0.013325,96.38863418,37.82547669,58.56315749,1.28529604057769,0.50437531524458,0.78092072533311,100,0.013357992784210735,0.01317610721578927,0.01327602649413972,-1,-1,2.4790752556609272e-05,1.893618602346874e-05,5.8545665331405315e-06,0.6641509433962229,0.30834022711889425,0.9231234866828,77.68825592715801,70.85462145904367,65.0089881546086,0.0133104,0.013290199999999997,0.013267050000000002,0,0,0.013356,0.9611,0.013358,10,0.013359,0.01083031,0.013365,0.012375,0.013375,16,0.01332,1.76,0.013319,2.47656027,0.013306,0.37573216,0.013302,1.31559164,0.013301,0.37586376
BCHSV-BTC,2019-08-19T00:12:37,2019-08-19T00:15:00,1566173557,1566173700,0.013338,0.013334,0.013334,0.013327,103.42403418,52.21303431,51.21099987,1.37871630503667,0.69605706212754,0.68265924290913,100,0.013365181176941425,0.013180718823058579,0.013281547780412128,-1,-1,2.6316390280068866e-05,2.0412226874788765e-05,5.9041634052801005e-06,0.10510510510510603,0.29334336216623424,0.9386828160484546,73.93012286342417,69.11896156603909,64.09010359269107,0.0133272,0.013293899999999997,0.013272950000000002,0,0,0.013353,10,0.013355,0.01083031,0.013358,0.973475,0.013375,16,0.013376,0.01055,0.013315,1.23906028,0.013311,1.23749999,0.013301,10.3758732,0.013299,0.37592019,0.013294,1.31638333
BCHSV-BTC,2019-08-19T00:15:00,2019-08-19T00:16:46,1566173700,1566173806,0.013334,0.013332,0.013332,0.013318,91.97449161,36.67231434,55.30217727,1.22580158330351,0.48874235746754,0.73705922583597,100,0.013369948789870937,0.01318815121012907,0.013286352753706212,-1,-1,2.7052244447678744e-05,2.1740230389366763e-05,5.312014058311982e-06,0.09760492529469825,0.6036824630244507,1.0076520948556666,71.84484634921984,68.20760606750514,63.62092205135175,0.0133296,0.013297599999999998,0.013279050000000004,0,0,0.013348,3.760918,0.013349,1.1144,0.013355,0.01083031,0.013361,0.012375,0.013375,16,0.013316,1.76,0.013315,2.47656027,0.013298,0.375972,0.013295,0.37604723,0.013278,15.0625094
BCHSV-BTC,2019-08-19T00:16:46,2019-08-19T00:18:59,1566173806,1566173939,0.013332,0.013319,0.013319,0.013311,97.82433209,33.46369641,64.36063568,1.30308512542666,0.4457449224485,0.85734020297816,100,0.013369644266945228,0.013200455733054778,0.013289462015258,-1,-1,2.6283443645119114e-05,2.2648873040517234e-05,3.634570604601881e-06,-0.04502814258912417,0.45252281469190203,0.8633093525179819,58.88887242089225,62.37573139960254,60.61137694587172,0.0133296,0.013304299999999996,0.013285050000000003,0,0,0.013332,10,0.013347,16.26576598,0.013354,0.012375,0.013376,0.01055,0.013378,46.70569368,0.013307,2.21904949,0.013294,0.37607084,0.013291,0.37614609,0.013244,1.32135306,0.013243,17
