symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,amount,pamount,samount,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
NEO-BTC,2019-08-27T14:46:56,2019-08-27T14:47:54,1566917216,1566917274,0.0009404,0.0009402,0.0009404,0.0009402,27.762203,12.799805,14.962398,0.026106779266,0.0120366382676,0.0140701409984,50,-1,-1,-1,-1,-1,-1,-1,-1,0.04256224728665777,0.04256224728665777,-1,64.99883041567847,68.34204893380648,0,0.0009400799999999999,0.00093992,0,0,0,0.0009413,0.635339,0.0009423,35.947517,0.0009424,10.547736,0.0009426,10.530265,0.0009429,5.939999,0.0009391,223.61794,0.0009388,10.652345,0.0009378,151.307865,0.0009376,41.912395,0.0009366,20.752632
NEO-BTC,2019-08-27T14:47:54,2019-08-27T14:48:42,1566917274,1566917322,0.0009402,0.0009402,0.0009402,0.0009402,30.242302,15.116171,15.126131,0.0284338123404,0.0142122239742,0.0142215883662,50,-1,-1,-1,-1,-1,-1,-1,-1,0.010637166258903118,0.04256224728665777,-1,64.99883041567847,68.34204893380648,0,0.0009401599999999998,0.0009399600000000001,0,0,0,0.0009413,0.635339,0.0009423,35.947517,0.0009424,10.547736,0.0009426,10.530265,0.0009429,5.939999,0.0009392,98.856,0.0009391,10.648076,0.0009388,10.652345,0.0009378,52.451865,0.0009366,20.752632
NEO-BTC,2019-08-27T14:48:42,2019-08-27T14:49:43,1566917322,1566917383,0.0009402,0.0009401,0.0009402,0.0009401,25.912681,7.596205,18.316476,0.0243621638059,0.0071415319267,0.0172206318792,50,-1,-1,-1,-1,-1,-1,-1,-1,0.02127885945313383,0.03192168546499909,-1,58.3809677766121,64.73500603129318,0,0.0009401599999999998,0.0009399900000000001,0,0,0,0.0009411,0.635339,0.0009422,0.625022,0.0009423,35.947517,0.0009424,10.547736,0.0009426,10.530265,0.0009392,98.856,0.0009391,10.648076,0.0009388,10.652345,0.0009366,20.752632,0.000935,990.526
NEO-BTC,2019-08-27T14:49:43,2019-08-27T14:50:37,1566917383,1566917437,0.0009401,0.0009396,0.0009401,0.0009396,26.014299,7.725625,18.288674,0.0244530164883,0.0072621946282,0.0171908218601,50,-1,-1,-1,-1,-1,-1,-1,-1,-0.08507018290089531,0,-1,36.2414226262353,50.264512255666155,0,0.0009400999999999996,0.0009399700000000003,0,0,0,0.0009407,0.117188,0.0009408,0.625013,0.0009421,10.530265,0.0009424,5.939999,0.0009426,100,0.0009386,10.653737,0.0009367,98.856,0.0009366,20.752632,0.000935,990.526,0.0009341,35
NEO-BTC,2019-08-27T14:50:37,2019-08-27T14:51:50,1566917437,1566917510,0.0009396,0.0009399,0.0009399,0.0009389,23.245458,7.38146,15.863998,0.0218412392665,0.0069365197288,0.0149047195377,50,0.0009404129805822191,0.0009391770194177807,0.0009397949999999999,-1,-1,-1,-1,-1,-0.03190810465857829,0.01064056182167021,0.07453151618399395,49.91637087666313,56.612659599242605,0,0.0009399999999999996,0.0009400000000000002,0.0009397949999999999,0,0,0.000941,5.38561,0.0009418,35.947517,0.0009419,10.547736,0.0009421,10.530265,0.0009426,100,0.0009389,98.349342,0.0009386,5.268127,0.0009383,9.285762,0.0009366,20.752632,0.0009342,990.526
NEO-BTC,2019-08-27T14:51:50,2019-08-27T14:52:35,1566917510,1566917555,0.0009399,0.0009396,0.0009398,0.0009396,28.215001,11.85165,16.363351,0.0265171311095,0.0111381318324,0.0153789992771,50,0.0009403781163290118,0.0009392518836709877,0.0009397764285714285,-1,-1,-1,-1,-1,-0.06381620931716811,-0.021281123643328886,0.03193867773873662,39.69883668006997,49.69328441337268,0,0.0009398799999999995,0.0009399800000000003,0.0009398149999999998,0,0,0.0009405,0.625,0.000941,5.38561,0.0009419,10.547736,0.000942,35.947517,0.0009421,10.530265,0.0009387,98.856,0.0009386,5.268127,0.0009383,9.312815,0.0009366,20.752632,0.0009342,990.526
NEO-BTC,2019-08-27T14:52:35,2019-08-27T14:53:17,1566917555,1566917597,0.0009396,0.0009398,0.0009398,0.0009396,25.13795,11.971679,13.166271,0.0236215033328,0.0112496589372,0.0123718443956,50,0.0009403514684741015,0.000939328531525898,0.0009397786734693877,-1,-1,-1,-1,-1,-0.031911498776732425,-0.031911498776732425,0.0319318786588561,48.18394564192497,53.79998239382533,0,0.0009397999999999996,0.0009399800000000003,0.0009398399999999997,0,0,0.0009418,15.77494,0.0009419,10.547736,0.0009421,10.530265,0.0009423,0.393563,0.0009424,0.624999,0.0009387,98.856,0.0009386,212.458314,0.0009383,10.658008,0.000937,470.031461,0.0009366,20.752632
NEO-BTC,2019-08-27T14:53:17,2019-08-27T14:54:16,1566917597,1566917656,0.0009398,0.0009396,0.0009398,0.0009396,25.778403,10.382075,15.396328,0.0242226667701,0.0097556622081,0.014467004562,50,0.0009403448999899978,0.0009393451000100016,0.0009397616569484937,-1,-1,-1,-1,-1,0,-0.03191828917970651,0.03193867773873662,41.22321485847977,49.4006383905617,0,0.0009396999999999996,0.0009399300000000005,0.0009398449999999997,0,0,0.0009405,0.488823,0.000941,5.38561,0.0009418,35.947517,0.0009421,10.530265,0.0009423,0.236516,0.0009387,98.856,0.0009386,0.718819,0.0009383,10.658008,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T14:54:16,2019-08-27T14:55:17,1566917656,1566917717,0.0009396,0.0009398,0.0009398,0.0009396,26.242165,7.794434,18.447731,0.0246584746082,0.0073242866088,0.0173341879994,50,0.000940304050688284,0.0009394359493117156,0.0009397653086676847,-1,-1,-1,-1,-1,-0.010639429726572681,-0.06380263717567149,0,49.90702888979082,53.54472992250281,0,0.0009397399999999997,0.0009399200000000003,0.0009398699999999998,0,0,0.000941,5.38561,0.0009418,35.947517,0.0009419,10.547736,0.0009421,10.530265,0.0009423,0.236516,0.0009387,98.856,0.0009386,5.268127,0.0009383,10.658008,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T14:55:17,2019-08-27T14:56:14,1566917717,1566917774,0.0009398,0.0009398,0.0009398,0.0009396,25.288164,7.536678,17.751486,0.0237661100003,0.0070829914611,0.0166831185392,50,0.000940304050688284,0.0009394359493117156,0.0009397686126040956,-1,-1,-1,-1,-1,0.021285653469562033,-0.04254413954477874,0,49.907028889790816,53.54472992250281,56.81818181818166,0.0009397199999999998,0.0009398600000000004,0.0009398699999999998,0,0,0.0009405,0.015491,0.000941,5.38561,0.0009418,35.947517,0.0009419,10.547736,0.0009421,10.530265,0.0009392,98.856,0.0009386,5.268127,0.0009383,10.658008,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T14:56:14,2019-08-27T14:57:00,1566917774,1566917820,0.0009398,0.0009401,0.0009401,0.0009398,27.126755,10.020088,17.106667,0.0254987012983,0.0094190971834,0.0160796041149,50,0.0009403289594576081,0.0009394410405423912,0.0009398001733084675,-1,-1,6.048993185156764e-08,-1,-1,0.03192168546499909,-0.01063603488618892,0.03192168546499909,62.02555647244796,59.47025158820399,59.68634686346889,0.0009398199999999998,0.0009398500000000002,0.0009398849999999997,0,0,0.000941,5.370933,0.0009418,35.947517,0.0009419,10.547736,0.0009421,10.530265,0.0009426,100,0.0009392,98.856,0.0009386,5.282804,0.0009383,10.658008,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T14:57:00,2019-08-27T14:57:56,1566917820,1566917876,0.0009401,0.0009401,0.000941,0.0009401,22.694243,8.870824,13.823419,0.0213348793894,0.0083394831875,0.0129953962019,50,0.0009403516635916251,0.0009394483364083741,0.0009398287282314705,-1,-1,7.572904380415569e-08,-1,-1,0.053214133673910854,0,0.03192168546499909,62.02555647244796,59.47025158820399,59.68634686346889,0.0009398799999999999,0.0009398400000000002,0.0009398999999999996,0,0,0.000941,5.346994,0.0009419,10.547736,0.0009421,10.530265,0.0009427,5.939999,0.000943,100,0.0009392,98.856,0.0009386,1.699385,0.0009383,10.658008,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T14:57:56,2019-08-27T14:59:04,1566917876,1566917944,0.0009401,0.00094,0.000941,0.00094,26.902413,10.409884,16.492529,0.0252915955535,0.0097872157898,0.0155043797637,50,0.0009403612205669067,0.0009394587794330924,0.0009398450398284733,-1,-1,7.882830195733194e-08,-1,-1,0.021281123643328886,0.042571306939124066,0.021281123643328886,55.57238323858104,56.606007704913964,58.28134046248637,0.0009399599999999999,0.0009398300000000002,0.0009399099999999995,0,0,0.000941,4.28515,0.0009418,2.442614,0.0009419,10.547736,0.0009421,10.530265,0.0009426,100,0.0009392,98.856,0.0009386,219.451901,0.0009383,10.658008,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T14:59:04,2019-08-27T15:00:01,1566917944,1566918001,0.0009401,0.0009398,0.000941,0.0009398,27.312362,11.435356,15.877006,0.0256752704023,0.0107502099254,0.0149250604769,50,0.0009403612205669067,0.0009394587794330924,0.0009398407503209997,-1,-1,6.440375148529347e-08,-1,-1,0,-0.010639429726572681,0.021285653469562033,44.468674104575435,51.223350112200684,55.55224743855741,0.0009399599999999999,0.0009398500000000001,0.0009399099999999995,0,0,0.000941,4.282335,0.0009419,10.547736,0.0009421,10.530265,0.0009427,5.939999,0.0009429,100,0.0009387,98.856,0.0009386,6.368587,0.0009383,10.658008,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T15:00:01,2019-08-27T15:00:43,1566918001,1566918043,0.0009419,0.0009415,0.0009415,0.0009398,21.125135,10.019966,11.105169,0.0198534215084,0.0094167836822,0.0104366378262,50,0.0009408136408349814,0.0009391963591650178,0.0009399987740999522,-1,-1,1.8798105522947577e-07,-1,-1,0.14892032762471286,0.20221370796083354,0.18088955096828976,81.72123337805698,74.07899697093029,68.59543885019096,0.0009402999999999998,0.00094001,0.0009400049999999996,0,0,0.0009415,4.27952,0.0009418,35.944714,0.0009419,10.544933,0.0009421,10.530265,0.0009431,100,0.0009391,219.33842,0.0009388,10.652345,0.0009387,98.856,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T15:00:43,2019-08-27T15:01:34,1566918043,1566918094,0.0009403,0.0009401,0.000941,0.0009401,23.386832,7.415098,15.971734,0.0219864099602,0.0069710152804,0.0150153946798,50,0.0009408239900496892,0.0009392160099503099,0.0009400084146618615,-1,-1,1.7097773417180332e-07,-1,-1,0,0.03192168546499909,0.03192168546499909,49.14243312035418,52.13276435950382,54.78117048332609,0.0009402999999999998,0.0009400599999999998,0.0009400199999999995,0,0,0.000941,4.273902,0.0009418,35.941911,0.0009419,10.544961,0.0009421,10.530265,0.0009426,100,0.0009392,98.856,0.0009386,219.460334,0.0009383,10.658008,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T15:01:34,2019-08-27T15:02:26,1566918094,1566918146,0.0009401,0.0009401,0.000941,0.0009401,23.408785,8.872378,14.536407,0.0220066139471,0.0083409377264,0.0136656762207,50,0.0009408331854421117,0.0009392368145578872,0.0009400171370750175,-1,-1,1.5570757967730588e-07,-1,-1,0.010638297872346452,0.053214133673910854,0,49.14243312035418,52.13276435950382,54.78117048332609,0.0009402999999999998,0.0009400899999999999,0.0009400349999999994,0,0,0.000941,4.262654,0.0009418,35.941911,0.0009419,10.542158,0.0009421,10.530265,0.0009427,5.939999,0.0009392,98.856,0.0009386,219.471582,0.0009383,10.658008,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T15:02:26,2019-08-27T15:02:55,1566918146,1566918175,0.0009401,0.0009392,0.000941,0.0009392,17.944472,8.742312,9.20216,0.0168688283057,0.0082189577676,0.0086498705381,50,0.000940866127844552,0.0009391138721554472,0.0009399393144964444,-1,-1,7.017446627369424e-08,-1,-1,-0.06384337092998665,-0.06384337092998665,-0.07447600808597417,35.895459813752765,42.50009992525084,48.012979672812826,0.0009401399999999999,0.0009400499999999998,0.0009399899999999996,0,0,0.000941,4.223869,0.0009419,10.542186,0.0009421,10.530265,0.0009427,5.939999,0.0009429,100,0.0009392,98.856,0.0009386,6.410175,0.0009383,10.658008,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T15:02:55,2019-08-27T15:03:56,1566918175,1566918236,0.0009419,0.0009399,0.0009399,0.0009398,26.196118,9.293403,16.902715,0.0246204194685,0.0087343481702,0.0158860712983,50,0.000940866127844552,0.0009391138721554472,0.0009399355702586879,-1,-1,5.820209005979321e-08,1.0249932827893569e-07,-4.429723821914248e-08,-0.1699415825809804,0.01064056182167021,-0.053168864313053794,48.781598539187954,50.29297229323968,52.75076128761822,0.0009401599999999998,0.0009400599999999998,0.0009399899999999996,0,0,0.000941,4.218251,0.0009419,10.539411,0.000942,35.941911,0.0009421,10.530265,0.0009427,5.939999,0.0009389,98.856,0.0009386,214.662297,0.0009383,9.287966,0.000937,470.031461,0.0009366,20.752632
NEO-BTC,2019-08-27T15:03:56,2019-08-27T15:04:38,1566918236,1566918278,0.0009399,0.00094,0.00094,0.0009399,24.947221,7.164368,17.782853,0.0234481814603,0.0067338432237,0.0167143382366,50,0.0009408258037158129,0.0009391141962841861,0.0009399417064245271,-1,-1,5.6135959521108093e-08,9.322665452737018e-08,-3.709069500626209e-08,-0.010637166258914652,-0.010637166258914652,-0.02127206977238937,50.487796709547894,51.32113405116569,53.38404751066822,0.0009398599999999998,0.0009400799999999999,0.0009399699999999995,0,0,0.000941,4.218251,0.0009419,10.539411,0.000942,35.941911,0.0009421,10.530265,0.0009427,5.939999,0.0009391,98.856,0.0009386,219.5188,0.0009383,9.287966,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T15:04:38,2019-08-27T15:05:42,1566918278,1566918342,0.00094,0.00094,0.00094,0.00094,24.40008,12.622264,11.777816,0.0229360752,0.01186492816,0.01107114704,50,0.0009408094704232634,0.0009391105295767357,0.0009399472581936197,-1,-1,5.387747024411006e-08,8.535681767071815e-08,-3.147934742660809e-08,-0.010637166258914652,-0.010637166258914652,-0.02127206977238937,50.487796709547894,51.32113405116569,53.38404751066822,0.0009398399999999997,0.00094007,0.0009399599999999996,0,0,0.000941,4.218251,0.0009419,10.539411,0.000942,35.941911,0.0009421,10.530265,0.0009427,5.939999,0.0009391,98.856,0.0009386,6.435486,0.0009383,10.631539,0.000937,470.031461,0.0009366,20.752632
NEO-BTC,2019-08-27T15:05:42,2019-08-27T15:06:55,1566918342,1566918415,0.00094,0.0009403,0.0009403,0.00094,24.525964,11.900754,12.62521,0.0230561008384,0.0111876193893,0.0118684814491,50,0.0009408212125904235,0.000939108787409576,0.0009399808526513703,-1,-1,7.542563425504308e-08,8.337058098758315e-08,-7.944946732540072e-09,0.1171209540034158,0.03191489361702782,0.02127433251781777,56.71664954022578,54.66877939229597,55.33936888082286,0.0009398799999999997,0.00094009,0.0009399649999999997,0,0,0.0009415,4.218251,0.0009423,35.941911,0.0009424,10.539411,0.0009426,10.530265,0.0009431,100,0.0009392,98.856,0.0009391,6.429825,0.0009388,10.652345,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T15:06:55,2019-08-27T15:07:51,1566918415,1566918471,0.0009403,0.0009404,0.0009404,0.0009403,28.050281,12.154826,15.895455,0.0263764464905,0.0114295976969,0.0149468487936,50,0.0009408554427451294,0.0009391045572548701,0.0009400207714464778,-1,-1,9.942575552571078e-08,8.658161589520868e-08,1.2844139630502097e-08,0.05319714863282881,0.06384337092998665,0.08514261387824813,58.79038959894813,55.774732625704985,55.98158344637404,0.0009401199999999997,0.00094013,0.0009399799999999998,0,0,0.0009415,4.218251,0.0009423,35.941911,0.0009424,10.539411,0.0009426,10.530265,0.0009431,100,0.0009394,98.856,0.0009391,6.429825,0.0009388,10.652345,0.000937,470.031461,0.0009367,990.526
NEO-BTC,2019-08-27T15:07:51,2019-08-27T15:08:31,1566918471,1566918511,0.0009404,0.0009403,0.0009403,0.0009394,23.382769,8.544832,14.837937,0.0219884788933,0.0080352118201,0.0139532670732,50,0.0009408828133439859,0.0009391471866560141,0.0009400473646420514,-1,-1,1.0911900432156955e-07,9.108909358048086e-08,1.8029910741088688e-08,0.03191489361702782,-0.1274561869357324,0.04255771890626766,55.5941189689532,54.328767679997014,55.15399263948599,0.0009401999999999998,0.00094018,0.000940015,0,0,0.0009415,4.218251,0.0009423,35.941911,0.0009424,10.539411,0.0009426,10.530265,0.0009431,100,0.0009392,98.856,0.0009391,6.429825,0.0009388,10.652345,0.0009371,990.526,0.000937,470.031461
NEO-BTC,2019-08-27T15:08:31,2019-08-27T15:09:32,1566918511,1566918572,0.0009403,0.0009419,0.0009419,0.0009403,30.791327,14.921164,15.870163,0.02898021404,0.0140466917415,0.0149335222985,50,0.0009413070989891781,0.0009389229010108215,0.0009402238061047132,-1,-1,2.431052362347969e-07,1.2149232211134406e-07,1.2161291412345283e-07,0.20212765957446727,0.19146899266034842,0.24478501489995763,78.27342352702367,68.55704147916792,64.03158448934096,0.0009405799999999997,0.0009402200000000001,0.0009401149999999998,0,0,0.0009424,0.635589,0.0009425,35.941911,0.0009429,10.539411,0.0009431,10.530265,0.0009434,41.88191,0.0009415,0.799256,0.0009396,223.197527,0.0009393,10.646688,0.0009392,98.856,0.0009391,1.663336
NEO-BTC,2019-08-27T15:09:32,2019-08-27T15:10:20,1566918572,1566918620,0.0009419,0.0009419,0.0009421,0.0009419,23.003233,9.272552,13.730681,0.0216689445536,0.008734511337,0.0129344332166,50,0.0009416272830779765,0.0009388327169220233,0.0009403834436185499,-1,-1,3.453097742154047e-07,1.662558125321562e-07,1.790539616832485e-07,0.170158460065929,0.19146899266034842,0.22345179825494754,78.27342352702368,68.55704147916792,64.03158448934096,0.0009409599999999997,0.0009404000000000003,0.0009402299999999999,0,0,0.0009423,0.824,0.0009424,0.634298,0.0009428,35.941911,0.0009429,10.539411,0.0009431,10.530265,0.0009415,0.799256,0.0009396,10.642421,0.0009393,10.646688,0.0009392,98.856,0.0009391,1.663336
