symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,amount,pamount,samount,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
BCHSV-BTC,2019-08-19T00:47:09,2019-08-19T00:47:14,1566175629,1566175634,0.013222,0.013222,0.013222,0.01322,8.19947798,4.38221049,3.81726749,0.10840916367762,0.05793725292484,0.05047191075278,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-0.007562580352423808,-1,44.444444444440165,0,0,0.013222000000000001,0.013222300000000001,0,0,0,0.013236,0.12619595,0.013248,0.3747542,0.013249,0.03804701,0.013251,0.37566703,0.013267,2.70500888,0.013209,1.76,0.013208,14.95437532,0.013196,3.66285185,0.013189,3.79109131,0.013149,0.00979837
BCHSV-BTC,2019-08-19T00:47:14,2019-08-19T00:47:20,1566175634,1566175640,0.013222,0.01322,0.013222,0.01322,11.98718228,3.18383309,8.80334919,0.15848299620246,0.04209211292047,0.11639088328199,10,-1,-1,-1,-1,-1,-1,-1,-1,-0.015126304643764415,-0.007563724377878113,-1,28.619181720363315,0,0,0.0132216,0.013222000000000001,0,0,0,0.013232,1.6077,0.013235,0.25697999,0.013236,0.12619595,0.013241,10,0.013248,0.3747542,0.013209,1.76,0.013208,14.95437532,0.013196,3.66285185,0.013189,3.79109131,0.013149,0.00979837
BCHSV-BTC,2019-08-19T00:47:20,2019-08-19T00:47:30,1566175640,1566175650,0.01322,0.013222,0.013222,0.01322,8.75011894,4.18307637,4.56704257,0.11568920808124,0.05530863576414,0.0603805723171,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,49.98828990974775,46.153846153842046,0,0.0132216,0.0132221,0,0,0,0.013235,0.20649621,0.013236,0.12619595,0.013241,1.6077,0.013248,0.3747542,0.013249,0.03804701,0.013209,1.76,0.013208,14.95437532,0.013196,3.66285185,0.013189,18.95524324,0.013149,0.00979837
BCHSV-BTC,2019-08-19T00:47:30,2019-08-18T22:47:38,1566175650,1566168458,0.013222,0.013222,0.013222,0.013222,8.87648311,4.37173519,4.50474792,0.11736485968042,0.05780308268218,0.05956177699824,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-0.022684310018913162,-1,49.98828990974775,46.153846153842046,0,0.0132216,0.0132221,0,0,0,0.013235,0.33269216,0.013245,1.6077,0.013248,0.3747542,0.013249,0.03804701,0.013251,0.37566703,0.013209,1.76,0.013208,14.95437532,0.013195,3.66299506,0.013189,3.79109131,0.013149,0.00979837
BCHSV-BTC,2019-08-18T22:47:38,2019-08-18T22:47:52,1566168458,1566168472,0.013222,0.013219,0.013219,0.013217,11.58403007,1.80217477,9.7818553,0.15312884353567,0.02382835480894,0.12930048872673,10,-1,-1,-1,-1,-1,-1,-1,-1,-0.022689456965659743,-0.022689456965659743,-1,30.35786082954857,36.20947630922441,0,0.013221,0.013221500000000002,0,0,0,0.013235,0.33269216,0.013236,1.6077,0.013245,10,0.013248,0.3747542,0.013249,0.03804701,0.013204,10,0.013201,1.76,0.013195,3.66299506,0.013189,3.79109131,0.013183,15.17105362
BCHSV-BTC,2019-08-18T22:47:52,2019-08-18T22:48:04,1566168472,1566168484,0.013219,0.013214,0.013219,0.013214,9.30127075,6.01134016,3.28993059,0.12292508716661,0.07945023884105,0.04347484832556,10,-1,-1,-1,-1,-1,-1,-1,-1,-0.045385779122547626,-0.06050521857509702,-1,17.00338413308384,26.01726665580499,0,0.013219400000000001,0.013220700000000002,0,0,0,0.01323,0.12619595,0.013235,1.81419621,0.013239,0.3747542,0.013241,0.37566703,0.013249,0.03804701,0.013198,10,0.01319,3.66457114,0.013179,15.17565823,0.013177,3.7943899,0.01315,17
BCHSV-BTC,2019-08-18T22:48:04,2019-08-18T22:48:14,1566168484,1566168494,0.013214,0.013213,0.013214,0.013213,12.18001434,4.93402181,7.24599253,0.16094438162049,0.06519583732907,0.09574854429142,10,-1,-1,-1,-1,-1,-1,-1,-1,-0.06806837089697923,-0.06806837089697923,-1,15.379655131566452,24.511902137668045,0,0.013218000000000002,0.0132198,0,0,0,0.013229,0.62384582,0.01323,0.12619595,0.013235,1.6077,0.013239,0.3747542,0.013241,0.37566703,0.013198,11.76,0.01319,3.66457114,0.013181,15.17335558,0.013177,3.7943899,0.01315,17
BCHSV-BTC,2019-08-18T22:48:14,2019-08-18T22:48:25,1566168494,1566168505,0.013213,0.013217,0.013217,0.013213,9.03460618,2.53209137,6.50251481,0.11939333322078,0.03345788279109,0.08593545042969,10,-1,-1,-1,-1,-1,-1,-1,-1,-0.037815761609437275,-0.037815761609437275,-1,41.9762153167178,39.72914332076178,0,0.013217000000000003,0.0132193,0,0,0,0.013229,0.62384582,0.01323,0.12619595,0.013238,1.6077,0.013244,0.3747542,0.013247,0.37566703,0.013205,10,0.0132,1.76,0.01319,3.66457114,0.013186,3.79195126,0.01315,17
BCHSV-BTC,2019-08-18T22:48:25,2019-08-18T22:48:38,1566168505,1566168518,0.013217,0.013221,0.013221,0.013217,9.16712428,4.72102099,4.44610329,0.12118039051604,0.06240739228143,0.05877299823461,10,-1,-1,-1,-1,-1,-1,-1,-1,0.0151297374990564,-0.007563152321882208,-1,57.867238245320564,50.59403475681564,0,0.013216800000000004,0.0132192,0,0,0,0.013229,0.62384582,0.01323,0.12619595,0.013238,1.6077,0.013244,0.3747542,0.013247,0.37566703,0.013214,10,0.013207,1.76,0.013195,14.50627721,0.01319,3.66457114,0.013188,15.16530178
BCHSV-BTC,2019-08-18T22:48:38,2019-08-18T22:48:51,1566168518,1566168531,0.013221,0.013219,0.013219,0.013218,9.15196571,1.47165927,7.68030644,0.12097472712835,0.01945282648356,0.10152190064479,10,0.013226456031346801,0.013214843968653207,0.013220650000000004,-1,-1,-1,-1,-1,0.03783865597093837,-0.022689456965659743,-0.03025032140966899,49.7003518389003,46.06460106493783,0,0.013216800000000004,0.0132189,0.013220650000000004,0,0,0.01323,0.12619595,0.013244,0.3747542,0.013247,0.37566703,0.013249,0.03804701,0.01325,1.6077,0.013208,10,0.013195,14.50627721,0.01319,3.66457114,0.013186,3.79195126,0.01315,17
BCHSV-BTC,2019-08-18T22:48:51,2019-08-18T22:48:57,1566168531,1566168537,0.013219,0.013221,0.013221,0.013219,12.35024838,9.76898686,2.58126152,0.1632841592843,0.12914852393293,0.03413563535137,10,0.01322625876519048,0.013214841234809526,0.013220683333333337,-1,-1,-1,-1,-1,0.06054643154468573,0.007564296520418044,-0.015125160704834495,56.98523455653682,50.86345738749009,0,0.013218200000000003,0.0132188,0.013220550000000003,0,0,0.01323,0.12619595,0.013244,0.3747542,0.013247,0.37566703,0.013249,0.03804701,0.01325,1.6077,0.013208,10,0.013195,14.50627721,0.01319,3.66457114,0.013187,15.1664518,0.013186,3.79195126
BCHSV-BTC,2019-08-18T22:48:57,2019-08-18T22:49:08,1566168537,1566168548,0.013221,0.013221,0.013221,0.013221,4.24135873,1.63568729,2.60567144,0.05607500376933,0.02162542166109,0.03444958210824,10,0.013226052677931135,0.013214847322068872,0.013220713492063496,-1,-1,-1,-1,-1,0.030264053870019906,-0.007563152321882208,0,56.985234556536824,50.86345738749009,0,0.0132198,0.0132189,0.013220450000000003,0,0,0.013234,0.12619595,0.013244,0.3747542,0.013247,0.37566703,0.013248,1.6077,0.013249,0.03804701,0.013209,10,0.013203,1.76,0.013195,14.50627721,0.013194,3.66342477,0.013187,15.1664518
BCHSV-BTC,2019-08-18T22:49:08,2019-08-18T22:49:21,1566168548,1566168561,0.013221,0.013222,0.013222,0.013221,9.34501222,2.24252264,7.10248958,0.12355651361597,0.02964899156711,0.09390752204886,10,0.013226139148871953,0.013214860851128057,0.013220836016628877,-1,-1,-1,-1,-1,0.007563724377878113,0,0,61.04713707072046,53.334103763283466,0,0.0132208,0.0132189,0.013220500000000005,0,0,0.013234,0.12619595,0.013248,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.01321,1.76,0.013195,14.50627721,0.013194,3.66342477,0.013191,15.16185277,0.013186,3.79195126
BCHSV-BTC,2019-08-18T22:49:21,2019-08-18T22:49:29,1566168561,1566168569,0.013222,0.013221,0.013222,0.013221,8.55399115,1.89798314,6.65600801,0.11309738847608,0.02509513307708,0.088002255399,10,0.013226052677931135,0.013214847322068872,0.013220851634092794,-1,-1,-1,-1,-1,0.0151297374990564,0.0151297374990564,-0.03024574669187547,54.833586519448495,50.56073309938996,0,0.0132208,0.0132188,0.013220450000000003,0,0,0.013234,0.12619595,0.013248,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.013209,1.76,0.0132,10,0.013195,14.50627721,0.013194,3.66342477,0.013191,15.16185277
BCHSV-BTC,2019-08-18T22:49:29,2019-08-18T22:49:37,1566168569,1566168577,0.013221,0.013221,0.013221,0.013217,3.02856822,1.35860437,1.66996385,0.04003705024158,0.01795989848203,0.02207715175955,10,0.013225460566188047,0.013215039433811958,0.013220865764179194,-1,-1,-1,-1,-1,0,0.05297411835931635,-0.007563152321882208,54.833586519448495,50.560733099389964,47.22222222222155,0.013221199999999999,0.013219,0.013220250000000003,0,0,0.013234,0.12619595,0.013248,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.0132,10,0.013195,14.50627721,0.013194,3.66342477,0.013191,18.95237099,0.01315,17
BCHSV-BTC,2019-08-18T22:49:37,2019-08-18T22:49:44,1566168577,1566168584,0.013221,0.013221,0.013221,0.013219,8.29711554,3.81656988,4.48054566,0.10968431431676,0.05045145335388,0.05923286096288,10,0.013225361395160227,0.013215038604839776,0.013220878548543081,-1,-1,-3.2515554325776574e-07,-1,-1,0,0.06054643154468573,-0.007563152321882208,54.833586519448495,50.56073309938998,47.22222222222155,0.013221199999999999,0.013219700000000001,0.013220200000000001,0,0,0.013234,0.12619595,0.013247,1.6077,0.013248,10,0.013249,0.03804701,0.01325,0.3747542,0.013208,1.76,0.013207,10,0.013195,14.50627721,0.013194,3.66342477,0.013191,3.79051822
BCHSV-BTC,2019-08-18T22:49:44,2019-08-18T22:50:02,1566168584,1566168602,0.013221,0.013222,0.013222,0.013221,13.3034581,4.57681822,8.72663988,0.1758850205401,0.06051011368662,0.11537490685348,10,0.013225361395160227,0.013215038604839776,0.013220985353443739,-1,-1,-1.7695059226739696e-07,-1,-1,0,0.03783006733751832,0,61.5892903703856,53.687306564634355,48.77166156982512,0.0132214,0.013220600000000002,0.013220200000000001,0,0,0.013247,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.013267,2.70500888,0.013208,11.76,0.013195,14.50627721,0.013191,3.79051822,0.01315,17,0.013149,0.00979837
BCHSV-BTC,2019-08-18T22:50:02,2019-08-18T22:50:11,1566168602,1566168611,0.013222,0.013222,0.013222,0.013222,11.77949928,4.62981997,7.14967931,0.15574853948016,0.06121547964334,0.09453305983682,10,0.013225361395160227,0.013215038604839776,0.013221081986449097,-1,-1,-5.881907120912355e-08,-1,-1,0.007563724377878113,0.007563724377878113,0,61.5892903703856,53.687306564634355,48.77166156982512,0.0132214,0.013221100000000003,0.013220200000000001,0,0,0.013237,0.12619595,0.013245,1.6077,0.013248,10,0.013249,0.03804701,0.01325,0.3747542,0.013208,11.76,0.013197,3.66242226,0.013195,14.50627721,0.013191,3.79051822,0.01315,17
BCHSV-BTC,2019-08-18T22:50:11,2019-08-18T22:50:20,1566168611,1566168620,0.013222,0.013223,0.013223,0.013222,11.8938537,6.25776096,5.63609274,0.15726334418894,0.08274292498066,0.07452041920828,10,0.013225498809388803,0.013215001190611196,0.013221264654406326,-1,-1,1.1417649738339197e-07,-1,-1,0.015127448755769348,0.0302594749981128,0.0075631523218953264,68.3962878116748,56.928908028048596,50.358508773797304,0.0132218,0.013221300000000002,0.01322025,0,0,0.013237,0.12619595,0.013245,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.013209,10,0.013197,3.66242226,0.013195,14.50627721,0.013191,17.60774355,0.01315,17
BCHSV-BTC,2019-08-18T22:50:20,2019-08-18T22:50:34,1566168620,1566168634,0.013223,0.013221,0.013223,0.013221,12.02566026,9.54781971,2.47784055,0.15900349486684,0.12624396295529,0.03275953191155,10,0.013225399999999998,0.013214999999999998,0.013221239449224771,-1,-1,8.886901981496054e-08,-1,-1,0,0,-0.007563152321882208,47.98666210268927,49.386856111615984,47.30072984053083,0.0132218,0.013221500000000002,0.013220199999999998,0,0,0.013237,0.12619595,0.013245,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.013205,1.76,0.013197,3.66242226,0.013195,14.50627721,0.013191,3.79051822,0.01315,17
BCHSV-BTC,2019-08-18T22:50:34,2019-08-18T22:50:56,1566168634,1566168656,0.013221,0.013221,0.013221,0.013221,8.24559308,2.74031224,5.50528084,0.10901498611068,0.03622966812504,0.07278531798564,10,0.013225298786264739,0.013215001213735254,0.0132212166445367,-1,-1,6.802847163540904e-08,-1,-1,-0.007563152321882208,0,0.007564296520418044,47.98666210268927,49.386856111615984,47.300729840530835,0.0132218,0.013221500000000002,0.013220149999999996,0,0,0.013237,0.12619595,0.013245,1.6077,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.013205,1.76,0.013204,10,0.013197,3.66242226,0.013195,14.50627721,0.013191,18.95237099
BCHSV-BTC,2019-08-18T22:50:56,2019-08-18T22:51:08,1566168656,1566168668,0.013221,0.013225,0.013225,0.013221,8.96074154,5.09775972,3.86298182,0.11848821359946,0.06740647661928,0.05108173698018,10,0.013225964171097294,0.0132148358289027,0.013221576964104632,-1,-1,3.700134726739024e-07,-1,-1,0.02268945696567286,0.02268945696567286,0.02268945696567286,72.02680573980152,61.5205415696184,53.45533177537352,0.0132224,0.0132219,0.013220399999999997,0,0,0.013238,0.12619595,0.013249,0.03804701,0.01325,0.3747542,0.013252,1.6077,0.013253,0.37566703,0.013212,1.76,0.013211,10,0.013198,3.66227909,0.013195,14.50627721,0.013191,18.95237099
BCHSV-BTC,2019-08-18T22:51:08,2019-08-18T22:51:15,1566168668,1566168675,0.013225,0.013225,0.013225,0.013225,9.31645138,3.71258922,5.60386216,0.1232100695005,0.0490989924345,0.074111077066,10,0.013226431326381008,0.01321466867361898,0.013221902967523238,-1,-1,6.02394730209177e-07,-1,-1,0.015125160704834495,0.030254897511538696,0.02268945696567286,72.02680573980152,61.5205415696184,53.45533177537353,0.013223000000000002,0.0132222,0.013220549999999994,0,0,0.013238,0.12619595,0.013249,0.03804701,0.01325,0.3747542,0.013252,1.6077,0.013253,0.37566703,0.013212,1.76,0.013211,10,0.013198,3.66227909,0.013195,14.50627721,0.013191,3.79051822
BCHSV-BTC,2019-08-18T22:51:15,2019-08-18T22:51:30,1566168675,1566168690,0.013225,0.013225,0.013225,0.013225,10.28266043,3.71606684,6.56659359,0.13598818418675,0.049144983959,0.08684320022775,10,0.013226867657578037,0.01321453234242195,0.013222197922997215,-1,-1,7.775949208109478e-07,1.622391006437225e-07,6.153558201672254e-07,0.030254897511538696,0.030254897511538696,0.0453892124971692,72.02680573980152,61.5205415696184,53.45533177537353,0.013223400000000001,0.013222599999999998,0.013220699999999993,0,0,0.013238,0.12619595,0.013248,10,0.013249,0.03804701,0.01325,0.3747542,0.013252,1.6077,0.013212,1.76,0.013198,3.66227909,0.013195,14.50627721,0.013191,18.95237099,0.01315,17
BCHSV-BTC,2019-08-18T22:51:30,2019-08-18T22:51:43,1566168690,1566168703,0.013225,0.013225,0.013225,0.013225,9.61764418,2.73526219,6.88238199,0.1271933442805,0.03617384246275,0.09101950181775,10,0.013227387487769061,0.013214612512230925,0.013222464787473671,-1,-1,9.059985468292536e-07,3.1099098988082876e-07,5.950075569484248e-07,0.030254897511538696,0.030254897511538696,0.0832450431360723,72.02680573980152,61.5205415696184,53.45533177537353,0.013224200000000002,0.013222999999999999,0.013220999999999993,0,0,0.013238,0.12619595,0.013249,0.03804701,0.01325,0.3747542,0.013253,0.37566703,0.013268,2.70500888,0.013212,1.76,0.013198,3.66227909,0.013195,14.50627721,0.013191,3.79051822,0.01315,17
BCHSV-BTC,2019-08-18T22:51:43,2019-08-18T22:51:58,1566168703,1566168718,0.013225,0.013215,0.013225,0.013215,8.73983428,8.29381503,0.44601925,0.11556306940394,0.10966447282269,0.00589859658125,10,0.013227229805822185,0.0132148701941778,0.01322175385533332,-1,-1,1.9855411084040986e-07,2.88503614072745e-07,-8.994950323233513e-08,-0.07561436672968867,-0.05294206625321481,0.015136607886161588,21.20928910274283,33.27528747144626,39.70967883335541,0.013223000000000004,0.013222399999999999,0.013221049999999993,0,0,0.013243,10,0.013249,0.03804701,0.013253,0.37566703,0.013264,1.23749999,0.013269,16,0.013205,10,0.013195,14.50627721,0.01319,15.16300226,0.013184,3.79238138,0.01315,17
BCHSV-BTC,2019-08-18T22:51:58,2019-08-18T22:52:05,1566168718,1566168725,0.013215,0.013218,0.013218,0.013215,7.32475709,1.57189297,5.75286412,0.0967980560998,0.020773953754,0.0760241023458,10,0.013226480733538791,0.013216119266461199,0.013221396345301577,-1,-1,-1.1865795850572736e-07,2.0707129955705054e-07,-3.257292580627779e-07,-0.05293005671077551,-0.03025260928754195,0.00756601346751154,37.16814242814301,41.991482134527544,44.2012996794837,0.013221600000000003,0.013221999999999998,0.013221299999999995,0,0,0.013226,0.12619595,0.013241,1.6077,0.013242,0.37566703,0.013249,0.03804701,0.013264,3.94250887,0.013205,10,0.013195,14.50627721,0.01319,15.16300226,0.013186,3.66557479,0.013184,3.79238138
BCHSV-BTC,2019-08-18T22:52:05,2019-08-18T22:52:14,1566168725,1566168734,0.013218,0.013215,0.013221,0.013215,8.18236741,3.71621969,4.46614772,0.10818336356097,0.04913819094417,0.0590451726168,10,0.013226771355310868,0.01321562864468912,0.01322078716955857,-1,-1,-6.051499449356845e-07,4.4627050658503546e-08,-6.497769955941881e-07,-0.07561436672968867,-0.06050064281933798,-0.04538234626730804,29.900596801142356,36.753885714487396,41.01299114719454,0.013219600000000003,0.013221299999999997,0.013221199999999994,0,0,0.013236,1.6077,0.013238,0.3747542,0.013242,10,0.013249,2.74305589,0.013251,0.37566703,0.013195,15.06687098,0.013191,1.76,0.013186,3.66557479,0.013179,18.96961756,0.01315,17
BCHSV-BTC,2019-08-18T22:52:14,2019-08-18T22:52:21,1566168734,1566168741,0.013215,0.013215,0.013218,0.013215,12.37248467,7.00360266,5.36888201,0.16351879556982,0.09255841231938,0.07096038325044,10,0.013227093545026875,0.013214706454973113,0.013220236010552992,-1,-1,-9.79408339487134e-07,-1.6018002737062397e-07,-8.192283121165099e-07,-0.07561436672968867,-0.04538234626730804,-0.0302594749981128,29.900596801142356,36.75388571448739,41.01299114719454,0.013217600000000005,0.013220499999999996,0.013220899999999994,0,0,0.013236,10,0.013238,0.3747542,0.01324,0.37566703,0.013249,0.03804701,0.013251,1.23749999,0.0132,10,0.013195,14.50627721,0.013191,1.76,0.013186,3.66557479,0.013185,0.66903643
BCHSV-BTC,2019-08-18T22:52:21,2019-08-18T22:52:38,1566168741,1566168758,0.013215,0.013214,0.013229,0.013214,5.736992,2.04857918,3.68841282,0.0758103572304,0.02707003520437,0.04874032202603,10,0.013227499087530462,0.013213800912469528,0.013219642104786041,-1,-1,-1.3412414595556643e-06,-3.9639231380763204e-07,-9.448491457480323e-07,-0.007567158531965687,-0.05294607064518616,-0.05294607064518616,27.33506037537721,35.0210558286428,39.966661030633546,0.013215400000000006,0.013219799999999995,0.013220649999999995,0,0,0.013229,1.60037201,0.013236,10,0.013242,0.3747542,0.013244,0.37566703,0.013249,0.03804701,0.0132,10,0.013195,14.50627721,0.013189,0.66883403,0.013186,3.66557479,0.013182,18.96515954
BCHSV-BTC,2019-08-18T22:52:38,2019-08-18T22:52:49,1566168758,1566168769,0.013214,0.013219,0.013219,0.013214,6.13001639,1.68945959,4.4405568,0.08100491829606,0.02232451902226,0.0586803992738,10,0.013227434039511793,0.013213665960488195,0.013219580951949276,-1,-1,-1.2105837449722517e-06,-5.592306000405561e-07,-6.513531449316957e-07,0.007565441065208543,-0.0453686200378132,-0.015127448755769348,52.0304252527566,48.313098633300015,47.01882321995401,0.013216200000000003,0.013219599999999995,0.013220549999999994,0,0,0.013242,0.3747542,0.013244,0.37566703,0.013249,0.03804701,0.013255,1.23749999,0.013261,2.70500888,0.013197,10,0.013195,14.50627721,0.013189,0.66883403,0.013186,3.66557479,0.013182,3.79295503
BCHSV-BTC,2019-08-18T22:52:49,2019-08-18T22:53:01,1566168769,1566168781,0.013219,0.013212,0.013219,0.013212,10.78600394,1.2939356,9.49206834,0.14251336579782,0.0170961637315,0.12541720206632,10,0.013227920485918402,0.013212279514081588,0.013218858956525534,-1,-1,-1.6528253219214722e-06,-7.779495444167393e-07,-8.74875777504733e-07,-0.022701475595910185,-0.0982986767485887,-0.07563152321887455,33.120309189062496,36.81228727631678,40.13182265273431,0.013215000000000005,0.013218299999999994,0.013220099999999995,0,0,0.013228,1.6042,0.013233,0.3747542,0.013237,10,0.013249,0.03804701,0.013254,2.70500888,0.013197,10,0.013195,14.50627721,0.013189,2.42883403,0.013186,3.66557479,0.01315,17
